"ID","Title","Hyperlink","Make","Model","Year","Mileage","Fuel Type","Transmission","Body Type","Seats","Engine Size(Litres)","Road Tax","NCT Expiry","Country of Registeration","Colour","Doors","Views","Days Online"
"25238898","Volkswagen Golf 1.2 TSI Automatic // 1 Owner From","https://www.donedeal.ie/cars-for-sale/volkswagen-golf-1-2-tsi-automatic-1-owner-from/25238898","Volkswagen","Golf","2012","103150 mi","Petrol","Automatic","Hatchback","","1.2","","Aug 2022","Other","White","5","181","4 days"
"25178291","181 Opel Insignia 1.6 CDTi Auto 136 PS Grand","https://www.donedeal.ie/cars-for-sale/181-opel-insignia-1-6-cdti-auto-136-ps-grand/25178291","Opel","Insignia","2018","80000 km","Diesel","Automatic","Hatchback","5","1.6","280","Jun 2022","Ireland","Grey","5","41","22 hours"
"25814976","2010 Volvo XC90 D5 AWD Diesel 7 Seats","https://www.donedeal.ie/cars-for-sale/2010-volvo-xc90-d5-awd-diesel-7-seats/25814976","Volvo","Xc90","2010","124000 mi","Diesel","Automatic","SUV","","2.4","1,200","Aug 2021","Ireland","Black","5","610","2 days"
"25438251","BMW 3 Series 320D SE Estate low Mileage 192 Plat","https://www.donedeal.ie/cars-for-sale/bmw-3-series-320d-se-estate-low-mileage-192-plat/25438251","BMW","3-Series","2019","1260 mi","Diesel","Manual","Estate","","2.0","","","UK","White","5","38","1 day"
"25740236","Ford Kuga Titanium","https://www.donedeal.ie/cars-for-sale/ford-kuga-titanium/25740236","Ford","Kuga","2017","48000 km","Diesel","Manual","SUV","5","1.5","200","Aug 2022","Ireland","Grey","4","253","4 days"
"25881625","●SEAT Ibiza 2020 202reg","https://www.donedeal.ie/cars-for-sale/seat-ibiza-2020-202reg/25881625","SEAT","Ibiza","2020","1800 km","Petrol","Manual","Hatchback","5","1.0","190","Jul 2024","Ireland","White","5","107","1 day"
"25407245","Kia proceed gt line diesel","https://www.donedeal.ie/cars-for-sale/kia-proceed-gt-line-diesel/25407245","Kia","Pro cee'd","2019","19000 mi","Diesel","Manual","Hatchback","5","1.6","190","Jan 2023","Ireland","Black","5","1,075","52 days"
"25872534","E220cdi rare model","https://www.donedeal.ie/cars-for-sale/e220cdi-rare-model/25872534","Mercedes-Benz","E-Class","2007","200000 km","Diesel","","Saloon","5","2.1","951","Aug 2020","Ireland","Silver","","730","2 days"
"25743877","2006 Range Rover Vogue","https://www.donedeal.ie/cars-for-sale/2006-range-rover-vogue/25743877","Land Rover","Rangerover","2006","134753 mi","Diesel","Automatic","SUV","5","2.9","1,494","Feb 2021","Ireland","Blue","5","405","1 day"
"25072084","Mercedes-Benz E300 AMG Hybrid","https://www.donedeal.ie/cars-for-sale/mercedes-benz-e300-amg-hybrid/25072084","Mercedes-Benz","E-Class","2014","207000 km","Hybrid","Automatic","Saloon","5","2.1","190","Sep 2018","Ireland","Black","4","707","3 days"
"24442471","Audi A5 Coupe 190BHP S-line huge Spec","https://www.donedeal.ie/cars-for-sale/audi-a5-coupe-190bhp-s-line-huge-spec/24442471","Audi","A5","2019","23500 km","Diesel","Automatic","Coupe","","2.0","200","Feb 2023","Ireland","Grey","2","130","1 day"
"25640783","Toyota Corolla (Auris) Hybrid","https://www.donedeal.ie/cars-for-sale/toyota-corolla-auris-hybrid/25640783","Toyota","Auris","2016","24000 km","Hybrid","","Hatchback","5","1.8","180","Dec 2020","Ireland","White","","679","26 days"
"25886402","BMW 320 Coupe with TAX and NCT!!","https://www.donedeal.ie/cars-for-sale/bmw-320-coupe-with-tax-and-nct/25886402","BMW","3-Series","2007","132000 mi","Petrol","Manual","Coupe","5","2.0","710","Apr 2021","Ireland","Black","2","331","20 hours"
"25686042","2016 KIA CEED **1.6L DIESEL**","https://www.donedeal.ie/cars-for-sale/2016-kia-ceed-1-6l-diesel/25686042","Kia","Ceed","2016","","Diesel","Manual","Hatchback","","1.6","","","","White","5","169","2 days"
"25668412","2014 MAZDA 6, 2.2D SPORT 150BHP €49 PW NO DEPOSIT","https://www.donedeal.ie/cars-for-sale/2014-mazda-6-2-2d-sport-150bhp-49-pw-no-deposit/25668412","Mazda","6","2014","199000 km","Diesel","Manual","Saloon","5","2.2","190","Nov 2022","Ireland","Grey","4","145","1 day"
"25850888","2016 SKODA SUPERB SEL Executive 2.0 DSG automatic","https://www.donedeal.ie/cars-for-sale/2016-skoda-superb-sel-executive-2-0-dsg-automatic/25850888","Skoda","Superb","2016","110 mi","Diesel","Automatic","Hatchback","5","2.0","200","Mar 2022","Ireland","Black","5","325","2 days"
"25824302","Ford Focus Automatic Hatchback","https://www.donedeal.ie/cars-for-sale/ford-focus-automatic-hatchback/25824302","Ford","Focus","2015","99419 mi","Petrol","Automatic","Hatchback","5","1.6","390","Aug 2021","Ireland","White","5","199","23 hours"
"25572954","Renault KADJAR Iconic Diesel Sat Nav Reversing Ca","https://www.donedeal.ie/cars-for-sale/renault-kadjar-iconic-diesel-sat-nav-reversing-ca/25572954","Renault","KADJAR","2020","5200 km","Diesel","Manual","SUV","","1.5","200","Jan 2024","Ireland","White","5","20","16 hours"
"24842176","BMW X5 Xdrive30d M Sport","https://www.donedeal.ie/cars-for-sale/bmw-x5-xdrive30d-m-sport/24842176","BMW","X5","2017","140905 km","Diesel","Automatic","SUV","","3.0","","","Ireland","Black","5","5","43 mins"
"22961838","Hyundai i30 Tourer Deluxe 5DR","https://www.donedeal.ie/cars-for-sale/hyundai-i30-tourer-deluxe-5dr/22961838","Hyundai","i30","2019","17510 km","Diesel","Manual","Estate","","1.6","180","Feb 2023","Ireland","Black","5","69","5 days"
"25815898","Nissan X-Trail, 2017 N TEC 360","https://www.donedeal.ie/cars-for-sale/nissan-x-trail-2017-n-tec-360/25815898","Nissan","X-Trail","2017","44000 mi","Diesel","","SUV","","1.6","280","Mar 2021","Ireland","Grey","","44","1 day"
"25873960","LEXUS CT200H","https://www.donedeal.ie/cars-for-sale/lexus-ct200h/25873960","Lexus","CT","2012","145000 mi","Hybrid","Automatic","Hatchback","5","1.8","180","Sep 2021","Ireland","Blue","5","268","1 day"
"25861763","MERCEDES BENZ E250 CDI BLUE EFFICIENCY SE 4DR AUTO","https://www.donedeal.ie/cars-for-sale/mercedes-benz-e250-cdi-blue-efficiency-se-4dr-auto/25861763","Mercedes-Benz","E-Class","2012","99003 km","Diesel","Automatic","Saloon","5","2.1","280","May 2022","Ireland","Silver","4","259","3 days"
"25777178","2008 Toyota yaris 1.0L Tax & Test","https://www.donedeal.ie/cars-for-sale/2008-toyota-yaris-1-0l-tax-amp-test/25777178","Toyota","Yaris","2008","190000 km","Petrol","Manual","Hatchback","5","1.0","199","Aug 2021","Ireland","Silver","5","150","1 day"
"25726025","Audi A6, 2012 2L "AUTOMATIC"","https://www.donedeal.ie/cars-for-sale/audi-a6-2012-2l-quotautomatic-quot/25726025","Audi","A6","2012","89000 mi","Diesel","Automatic","Saloon","5","2.0","280","Aug 2020","Ireland","Black","4","181","2 days"
"25871217","Opel Meriva *mint *low KMS","https://www.donedeal.ie/cars-for-sale/opel-meriva-mint-low-kms/25871217","Opel","Meriva","2007","102122 km","Petrol","Manual","MPV","5","1.4","385","Dec 2020","Ireland","Black","5","155","2 days"
"25632065","2006 FIAT IDEA 4 DOOR PLUS HATCH","https://www.donedeal.ie/cars-for-sale/2006-fiat-idea-4-door-plus-hatch/25632065","Fiat","Idea","2006","74141 mi","Petrol","Manual","MPV","5","1.4","385","Nov 2020","Ireland","Grey","5","538","27 days"
"25891622","Volkswagen passat","https://www.donedeal.ie/cars-for-sale/volkswagen-passat/25891622","Volkswagen","Passat","2011","","Diesel","","Saloon","5","2.0","200","Feb 2022","Ireland","White","","349","12 hours"
"25884064","BMW E92 320d MSport Coupe","https://www.donedeal.ie/cars-for-sale/bmw-e92-320d-msport-coupe/25884064","BMW","3-Series","2013","89000 mi","Diesel","Automatic","Coupe","4","2.0","","","UK","White","2","136","23 hours"
"25871010","2010 Volkswagen Golf Match 1.6L Diesel","https://www.donedeal.ie/cars-for-sale/2010-volkswagen-golf-match-1-6l-diesel/25871010","Volkswagen","Golf","2010","165 mi","Diesel","","Hatchback","5","1.6","200","Mar 2021","Ireland","Blue","5","393","2 days"
"25647864","Quick SALE- Toyota Auris 1.4 petrol 2007","https://www.donedeal.ie/cars-for-sale/quick-sale-toyota-auris-1-4-petrol-2007/25647864","Toyota","Auris","2007","251000 km","Petrol","","","","1.4","385","Feb 2021","Ireland","Other","","837","25 days"
"24481791","BMW 5 Series 520d M Sport Saloon","https://www.donedeal.ie/cars-for-sale/bmw-5-series-520d-m-sport-saloon/24481791","BMW","5-Series","2017","138828 km","Diesel","Automatic","Saloon","","2.0","","","Ireland","Blue","4","7","43 mins"
"23628634","BMW X3 Xdrive20d SE","https://www.donedeal.ie/cars-for-sale/bmw-x3-xdrive20d-se/23628634","BMW","X3","2018","57437 km","Diesel","Automatic","SUV","","2.0","","","Ireland","Silver","5","7","43 mins"
"22397449","BMW X6 Xdrive40d M Sport","https://www.donedeal.ie/cars-for-sale/bmw-x6-xdrive40d-m-sport/22397449","BMW","X6","2016","125419 km","Diesel","Automatic","SUV","","3.0","","","Ireland","Black","5","14","43 mins"
"25863642","11 Audi A4 TDI","https://www.donedeal.ie/cars-for-sale/11-audi-a4-tdi/25863642","Audi","A4","2011","151000 mi","Diesel","","Saloon","5","2.0","200","Nov 2021","Ireland","White","4","290","3 days"
"25733446","Car MONTH END SALE HUGE REDUCTION","https://www.donedeal.ie/cars-for-sale/car-month-end-sale-huge-reduction/25733446","Nissan","Note","2008","72000 mi","Petrol","Manual","MPV","5","1.4","","Feb 2021","Ireland","Blue","5","647","13 days"
"25355219","Ford Kuga Titanium 2.0td120 S6 M6 F","https://www.donedeal.ie/cars-for-sale/ford-kuga-titanium-2-0td120-s6-m6-f/25355219","Ford","Kuga","2016","100500 km","Diesel","Manual","SUV","","2.0","200","Jun 2022","Ireland","Red","4","74","1 day"
"23244274","BMW X1 Sdrive18d SE","https://www.donedeal.ie/cars-for-sale/bmw-x1-sdrive18d-se/23244274","BMW","X1","2017","91560 km","Diesel","Automatic","SUV","","2.0","","","Ireland","Silver","5","9","43 mins"
"24926078","2010 Skoda Fabia 1.6 Tdi Elegance","https://www.donedeal.ie/cars-for-sale/2010-skoda-fabia-1-6-tdi-elegance/24926078","Skoda","Fabia","2010","132000 mi","Diesel","Manual","Hatchback","5","1.6","190","Apr 2021","Ireland","Blue","5","374","13 days"
"25442412","BMW 3 Series 320d M Sport Touring Automatic","https://www.donedeal.ie/cars-for-sale/bmw-3-series-320d-m-sport-touring-automatic/25442412","BMW","3-Series","2016","107419 mi","Diesel","Automatic","Estate","","2.0","","Jul 2022","UK","Blue","5","123","2 days"
"25745471","Nissan QASHQAI Acenta Petrol","https://www.donedeal.ie/cars-for-sale/nissan-qashqai-acenta-petrol/25745471","Nissan","QASHQAI","2018","14000 mi","Petrol","Manual","SUV","","1.2","","","UK","Blue","5","28","1 day"
"25873819","Ford Focus 1.5 TITANIUM * CAMERA & sat nav","https://www.donedeal.ie/cars-for-sale/ford-focus-1-5-titanium-camera-amp-sat-nav/25873819","Ford","Focus","2016","82000 km","Diesel","Manual","Saloon","5","1.5","180","May 2022","Ireland","White","4","83","2 days"
"25795236","Audi A6 S Line TDI 190 Quattro S Tronic Auto Star","https://www.donedeal.ie/cars-for-sale/audi-a6-s-line-tdi-190-quattro-s-tronic-auto-star/25795236","Audi","A6","2018","80000 mi","Diesel","Automatic","Saloon","","2.0","200","Aug 2022","UK","Red","4","106","1 day"
"25857115","181 Audi A6 2.0 TDI black Edition avant","https://www.donedeal.ie/cars-for-sale/181-audi-a6-2-0-tdi-black-edition-avant/25857115","Audi","A6","2018","70000 mi","Diesel","Automatic","Estate","5","2.0","280","","Ireland","White","5","370","3 days"
"25637660","2014 Audi A6 2.0 TDI S-Line Automatic Mint","https://www.donedeal.ie/cars-for-sale/2014-audi-a6-2-0-tdi-s-line-automatic-mint/25637660","Audi","A6","2014","90000 mi","Diesel","Automatic","Saloon","","2.0","280","May 2022","Ireland","Grey","4","306","2 days"
"25854798","Audi a6 sline auto","https://www.donedeal.ie/cars-for-sale/audi-a6-sline-auto/25854798","Audi","A6","2013","130000 mi","Diesel","Automatic","Saloon","5","2.0","280","Jan 2021","Ireland","Grey","4","583","3 days"
"25878729","BMW 3 SERIES 318D LUXURY 4DR AUTO","https://www.donedeal.ie/cars-for-sale/bmw-3-series-318d-luxury-4dr-auto/25878729","BMW","3-Series","2017","232000 km","Diesel","Automatic","Saloon","5","2.0","200","Jul 2021","Ireland","Grey","4","150","1 day"
"25863795","2016 HYUNDAI TUCSON COMFORT PLUS 1.7 CRDI","https://www.donedeal.ie/cars-for-sale/2016-hyundai-tucson-comfort-plus-1-7-crdi/25863795","Hyundai","Tucson","2016","46000 mi","Diesel","Manual","SUV","5","1.7","200","Nov 2020","Ireland","White","5","461","3 days"
"25879163","SE+ - 1 owner - Upgrade leather - Video - €99 p'wk","https://www.donedeal.ie/cars-for-sale/se-1-owner-upgrade-leather-video-99-pwk/25879163","Honda","CR-V","2017","29000 mi","Diesel","Manual","SUV","5","1.6","200","","UK","Silver","5","132","1 day"
"25684481","Renault KADJAR Dynamique S Nav","https://www.donedeal.ie/cars-for-sale/renault-kadjar-dynamique-s-nav/25684481","Renault","KADJAR","2017","35266 mi","Diesel","Manual","SUV","","1.6","","","Ireland","Red","4","4","43 mins"
"25883408","Skoda Superb 2.0 DSG NCT JAN 22","https://www.donedeal.ie/cars-for-sale/skoda-superb-2-0-dsg-nct-jan-22/25883408","Skoda","Superb","2012","106000 mi","Diesel","Automatic","Saloon","5","2.0","390","Jan 2022","Ireland","Other","4","164","1 day"
"22993565","Hyundai ix20 Deluxe 5DR","https://www.donedeal.ie/cars-for-sale/hyundai-ix20-deluxe-5dr/22993565","Hyundai","ix20","2019","8805 km","Petrol","Manual","MPV","","1.6","390","Jul 2023","Ireland","White","5","64","12 days"
"25852032","Toyota Auris 1.33 VVTI Dual Icon","https://www.donedeal.ie/cars-for-sale/toyota-auris-1-33-vvti-dual-icon/25852032","Toyota","Auris","2014","75644 mi","Petrol","","Hatchback","5","1.3","270","Mar 2021","Ireland","Grey","","160","3 days"
"25691137","171 BMW 530D M Sport M Performance","https://www.donedeal.ie/cars-for-sale/171-bmw-530d-m-sport-m-performance/25691137","BMW","5-Series","2017","66000 mi","Diesel","Automatic","Saloon","5","3.0","270","Jun 2021","Ireland","Blue","4","256","1 day"
"25716370","Mini Cooper S JCW kit low miles","https://www.donedeal.ie/cars-for-sale/mini-cooper-s-jcw-kit-low-miles/25716370","Mini","Cooper","2007","114000 km","Petrol","Manual","Hatchback","5","1.6","514","Apr 2021","Ireland","Black","3","1,096","18 days"
"25618662","Citroen C5 Estate 1.6HDi","https://www.donedeal.ie/cars-for-sale/citroen-c5-estate-1-6hdi/25618662","Citroen","C5","2009","170000 mi","Diesel","","Estate","5","1.6","390","Aug 2020","Ireland","Black","5","1,168","29 days"
"25810624","HYUNDAI I30","https://www.donedeal.ie/cars-for-sale/hyundai-i30/25810624","Hyundai","i30","2015","110099 mi","Diesel","Manual","Hatchback","5","1.6","180","Aug 2022","Ireland","Other","5","199","8 days"
"25853939","2010 Kia Rio","https://www.donedeal.ie/cars-for-sale/2010-kia-rio/25853939","Kia","RIO","2010","177564 km","Diesel","Manual","Saloon","5","1.5","200","Feb 2022","Ireland","Silver","4","239","2 days"
"25649353","Hyundai Santa Fe PETROL","https://www.donedeal.ie/cars-for-sale/hyundai-santa-fe-petrol/25649353","Hyundai","Santa-FE","2006","97500 km","Petrol","Manual","SUV","5","2.0","710","Jan 2021","Ireland","Silver","4","91","1 day"
"25816860","FORD FOCUS. 1.6 TDCI. 6 SPEED.","https://www.donedeal.ie/cars-for-sale/ford-focus-1-6-tdci-6-speed-/25816860","Ford","Focus","2015","","Diesel","Manual","Hatchback","5","1.6","200","Sep 2022","Ireland","White","5","318","3 days"
"25878891","Renault Captur Iconic Diesel","https://www.donedeal.ie/cars-for-sale/renault-captur-iconic-diesel/25878891","Renault","Captur","2019","30114 km","Diesel","Manual","Hatchback","","1.5","190","Jul 2023","Ireland","Grey","5","29","1 day"
"25591796","bmw 520d 2014","https://www.donedeal.ie/cars-for-sale/bmw-520d-2014/25591796","BMW","5-Series","2014","145000 mi","Diesel","","Saloon","5","2.0","200","Mar 2020","Ireland","Black","4","41","43 mins"
"25828625","Hyundai i30 S 100 Bluedrive ISG Start/stop","https://www.donedeal.ie/cars-for-sale/hyundai-i30-s-100-bluedrive-isg-start-stop/25828625","Hyundai","i30","2016","34000 mi","Petrol","Manual","Hatchback","","1.4","","","UK","Silver","5","95","6 days"
"25851076","2008 Mercedes S320 CDI Cheap Tax","https://www.donedeal.ie/cars-for-sale/2008-mercedes-s320-cdi-cheap-tax/25851076","Mercedes-Benz","S-Class","2008","100000 km","Diesel","Automatic","Saloon","5","3.0","1,200","Oct 2019","Ireland","Silver","4","1,350","4 days"
"25847537","For sale for 2016 transit 15 seater bus","https://www.donedeal.ie/cars-for-sale/for-sale-for-2016-transit-15-seater-bus/25847537","Ford","Transit","2016","39000 mi","n/a","n/a","n/a","","","","","UK","White","","126","4 days"
"25154160","Renault Megane Sport Tourer Iconic TCE","https://www.donedeal.ie/cars-for-sale/renault-megane-sport-tourer-iconic-tce/25154160","Renault","Megane","2020","21 km","Petrol","Manual","Estate","","1.3","","","Ireland","Grey","5","34","22 hours"
"25870623","Volkswagen golf 1.6TDI bluemotion(low mileage)","https://www.donedeal.ie/cars-for-sale/volkswagen-golf-1-6tdi-bluemotionlow-mileage/25870623","Volkswagen","Golf","2015","71853 mi","Diesel","Manual","Hatchback","5","1.6","180","Feb 2022","Ireland","Blue","5","143","13 hours"
"24976046","Ford Focus Titanium 2012 1.6TDCI","https://www.donedeal.ie/cars-for-sale/ford-focus-titanium-2012-1-6tdci/24976046","Ford","Focus","2012","144000 mi","Diesel","","Hatchback","","1.6","190","May 2021","Ireland","Brown","","861","54 days"
"25806582","2015 MERCEDES CLA 180 CDI AUTO SPORT DCT.","https://www.donedeal.ie/cars-for-sale/2015-mercedes-cla-180-cdi-auto-sport-dct-/25806582","Mercedes-Benz","CLA-Class","2015","159000 mi","Diesel","Automatic","Saloon","5","2.1","190","Mar 2019","Ireland","White","4","306","5 days"
"25507651","Fiat 500 1.2 8V 69hp POP Star (s4)","https://www.donedeal.ie/cars-for-sale/fiat-500-1-2-8v-69hp-pop-star-s4/25507651","Fiat","500","2016","60040 km","Petrol","Manual","Hatchback","","1.2","190","Jan 2020","Ireland","White","3","60","1 day"
"25717921","2007 FORD FOCUS 1.4 NCT 04/21","https://www.donedeal.ie/cars-for-sale/2007-ford-focus-1-4-nct-04-21/25717921","Ford","Focus","2007","243000 km","Petrol","Manual,Manual","Hatchback,Hatchback","55","1.4","385","May 2021","Ireland","Other","5,5","4","43 mins"
"25841292","Audi A1 1.2 Tfsi Sport","https://www.donedeal.ie/cars-for-sale/audi-a1-1-2-tfsi-sport/25841292","Audi","A1","2011","70811 mi","Petrol","Manual","Hatchback","","1.2","","Sep 2022","Ireland","Red","3","314","5 days"
"25872236","1.3 PETROL LOW KM HIGH SPEC NEW NCT","https://www.donedeal.ie/cars-for-sale/1-3-petrol-low-km-high-spec-new-nct/25872236","Honda","Civic","2012","54000 mi","Petrol","Manual","Hatchback","5","1.3","270","Jul 2021","Ireland","Brown","5","239","2 days"
"23280491","200 daihatsu terrious 2 wheel drive /NEW NCT","https://www.donedeal.ie/cars-for-sale/200-daihatsu-terrious-2-wheel-drive-new-nct/23280491","Daihatsu","Terios","2008","200000 km","Petrol","Manual","SUV","5","1.5","","Jun 2021","Ireland","Red","5","1,075","55 days"
"24677740","Renault Megane Autoimage Carlow Sport Tourer Icon","https://www.donedeal.ie/cars-for-sale/renault-megane-autoimage-carlow-sport-tourer-icon/24677740","Renault","Megane","2020","1800 km","Petrol","Manual","Estate","","1.3","270","Jan 2024","Ireland","White","5","93","16 days"
"25857463","BMW X5 3.0d Commercial 2 seater","https://www.donedeal.ie/cars-for-sale/bmw-x5-3-0d-commercial-2-seater/25857463","BMW","X5","2007","161000 mi","Diesel","","SUV","2","3.0","","","Ireland","Black","","542","3 days"
"25889015","White Passat 150bhp","https://www.donedeal.ie/cars-for-sale/white-passat-150bhp/25889015","Volkswagen","Passat","2016","109 mi","Diesel","","Saloon","5","2.0","","","Ireland","White","","193","16 hours"
"25893641","2017 Audi A4 Avant 2.0 TDI Ultra 190 Sport","https://www.donedeal.ie/cars-for-sale/2017-audi-a4-avant-2-0-tdi-ultra-190-sport/25893641","Audi","A4","2017","66000 mi","Diesel","Manual","Estate","5","2.0","","","Northern Ireland","Black","5","22","42 mins"
"25886335","2013 NISSAN QASHQAI **4WD**HIGH SPEC**","https://www.donedeal.ie/cars-for-sale/2013-nissan-qashqai-4wdhigh-spec/25886335","Nissan","Qashqai","2013","","Diesel","Manual","Estate/Jeep","","1.6","280","Nov 2021","Ireland","Black","4","150","19 hours"
"25218431","Ford Focus 1.0 E/B Titanium 125ps","https://www.donedeal.ie/cars-for-sale/ford-focus-1-0-e-b-titanium-125ps/25218431","Ford","Focus","2019","24537 mi","Petrol","Manual","Hatchback","","1.0","","Mar 2023","Ireland","White","5","58","1 day"
"25824234","Nissan Qashqai Diesel Jeep","https://www.donedeal.ie/cars-for-sale/nissan-qashqai-diesel-jeep/25824234","Nissan","Qashqai","2012","99494 mi","Diesel","Manual","Hatchback","5","1.5","280","Jan 2022","Ireland","Black","5","115","23 hours"
"25893646","06 Volkswagen Golf TDi","https://www.donedeal.ie/cars-for-sale/06-volkswagen-golf-tdi/25893646","Volkswagen","Golf","2006","111000 mi","Diesel","Manual","Hatchback","5","1.9","673","Sep 2020","Ireland","Black","5","28","42 mins"
"25661926","Bmw 420d","https://www.donedeal.ie/cars-for-sale/bmw-420d/25661926","BMW","4-Series","2014","212 km","Diesel","Automatic","Coupe","4","2.0","270","Jan 2022","Ireland","White","2","1,170","17 days"
"25802061","Volkswagen Scirocco 2.0 TDI New NCT","https://www.donedeal.ie/cars-for-sale/volkswagen-scirocco-2-0-tdi-new-nct/25802061","Volkswagen","Scirocco","2009","185632 mi","Diesel","Manual","Hatchback","5","2.0","280","Nov 2020","Ireland","White","3","674","42 mins"
"25848203","2015 BMW 5-Series F10 m sport fully loaded topspec","https://www.donedeal.ie/cars-for-sale/2015-bmw-5-series-f10-m-sport-fully-loaded-topspec/25848203","BMW","5-Series","2015","69000 mi","Diesel","Automatic","Saloon","5","2.0","200","Dec 2022","Ireland","White","4","127","18 hours"
"24866010","Renault Clio V Dynamique TCE 100 My19","https://www.donedeal.ie/cars-for-sale/renault-clio-v-dynamique-tce-100-my19/24866010","Renault","Clio","2020","5219 km","Petrol","Manual","Hatchback","","1.0","","","Ireland","White","5","153","24 days"
"25892209","Nissan Leaf 2018","https://www.donedeal.ie/cars-for-sale/nissan-leaf-2018/25892209","Nissan","Leaf","2018","68000 km","Electric","Automatic","Hatchback","5","","120","Apr 2022","Ireland","White","4","118","11 hours"
"25859968","2016 VOLKSWAGEN PASSAT 2.0 TDI SE *MINT*","https://www.donedeal.ie/cars-for-sale/2016-volkswagen-passat-2-0-tdi-se-mint/25859968","Volkswagen","Passat","2016","84000 mi","Diesel","Manual","Saloon","5","2.0","£200","","UK","White","4","403","3 days"
"25383398","Volkswagen Golf, 2009","https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2009/25383398","Volkswagen","Golf","2009","171000 km","Petrol","","Hatchback","","1.4","390","May 2021","Ireland","Grey","5","458","4 days"
"25580873","10 Nissan Qashqai 1.5 Dci XE Facelift","https://www.donedeal.ie/cars-for-sale/10-nissan-qashqai-1-5-dci-xe-facelift/25580873","Nissan","Qashqai","2010","175 mi","Diesel","Manual","Hatchback","5","1.5","280","Jul 2022","Ireland","Silver","5","312","4 days"
"25390334","Peugeot 2008, 2016 Turbo Diesel","https://www.donedeal.ie/cars-for-sale/peugeot-2008-2016-turbo-diesel/25390334","Peugeot","2008","2016","59000 mi","Diesel","Manual","SUV","","1.6","180","May 2022","Ireland","White","5","172","4 days"
"24712944","2016 Volkswagen Passat 2.0 TDI DSG GT HUGE SPEC","https://www.donedeal.ie/cars-for-sale/2016-volkswagen-passat-2-0-tdi-dsg-gt-huge-spec/24712944","Volkswagen","Passat","2016","106000 mi","Diesel","Automatic","Saloon","","2.0","","","Ireland","Silver","4","190","2 days"
"25595651","Renault Grand Scenic TomTom Dynamic Nav","https://www.donedeal.ie/cars-for-sale/renault-grand-scenic-tomtom-dynamic-nav/25595651","Renault","Grand Scenic","2016","66000 km","Diesel","Manual","MPV","7","1.5","190","Nov 2020","Ireland","Black","6","89","11 hours"
"25717511","2008 FORD FIESTA 1.4 NCT 03/21 TAX 09/20","https://www.donedeal.ie/cars-for-sale/2008-ford-fiesta-1-4-nct-03-21-tax-09-20/25717511","Ford","Fiesta","2008","243000 km","Diesel","Manual","Hatchback","5","1.4","200","Mar 2021","Ireland","Red","5","12","42 mins"
"25878832","2016 Audi Q7 S Line 272PS Quattro Black Edition","https://www.donedeal.ie/cars-for-sale/2016-audi-q7-s-line-272ps-quattro-black-edition/25878832","Audi","Q7","2016","60000 mi","Diesel","Automatic","SUV","","3.0","390","Feb 2020","Ireland","Silver","4","346","1 day"
"25872444","HUGE SPEC NEW NCT ULTRA LOW KM 1 OWNER","https://www.donedeal.ie/cars-for-sale/huge-spec-new-nct-ultra-low-km-1-owner/25872444","Volvo","S60","2014","55000 mi","Diesel","Manual","Saloon","5","1.6","190","May 2022","Ireland","Black","4","336","2 days"
"25860520","VW Golf 1.6 TSI SE (DSG Transmission)","https://www.donedeal.ie/cars-for-sale/vw-golf-1-6-tsi-se-dsg-transmission/25860520","Volkswagen","Golf","2010","133103 km","Diesel","","Hatchback","5","1.6","270","Aug 2022","Ireland","Black","5","295","3 days"
"25859074","Audi A5","https://www.donedeal.ie/cars-for-sale/audi-a5/25859074","Audi","A5","2017","57500 km","Diesel","","Hatchback","5","2.0","190","Apr 2021","Ireland","Black","","351","3 days"
"25578356","Mercedes-Benz A-Class A Series 160 D Style 5DR","https://www.donedeal.ie/cars-for-sale/mercedes-benz-a-class-a-series-160-d-style-5dr/25578356","Mercedes-Benz","A-Class","2016","89000 km","Diesel","Manual","Hatchback","","1.5","190","Jul 2020","Ireland","Black","5","220","6 days"
"25893644","Nissan Micra - Petrol Blue","https://www.donedeal.ie/cars-for-sale/nissan-micra-petrol-blue/25893644","Nissan","Micra","2019","28900 km","Petrol","Manual","Hatchback","5","1.0","200","Feb 2023","Ireland","Blue","4","26","42 mins"
"25639916","Renault megane 1.6 16v","https://www.donedeal.ie/cars-for-sale/renault-megane-1-6-16v/25639916","Renault","Megane","2009","139000 km","Petrol","Manual","Saloon","5","1.6","570","Jan 2021","Ireland","Gold","4","329","2 days"
"25871892","Hyundai Santa Fe 2.2 CRDI Premium 4 WD","https://www.donedeal.ie/cars-for-sale/hyundai-santa-fe-2-2-crdi-premium-4-wd/25871892","Hyundai","Santa-FE","2015","65000 mi","Diesel","Manual","SUV","7","2.2","570","Jun 2021","Ireland","White","4","311","2 days"
"24131534","MINI Cooper D 1.6 2DR","https://www.donedeal.ie/cars-for-sale/mini-cooper-d-1-6-2dr/24131534","MINI","Cooper","2013","74562 km","Diesel","Manual","Hatchback","","1.6","180","Jan 2021","Ireland","Orange","2","7","42 mins"
"25764951","Hyundai Ioniq Premium EV 5DR Auto","https://www.donedeal.ie/cars-for-sale/hyundai-ioniq-premium-ev-5dr-auto/25764951","Hyundai","Ioniq","2020","568 km","Hybrid","Automatic","Hatchback","","","120","Jul 2024","Ireland","Grey","5","112","13 days"
